review_rating,number_of_helpful,review_body,review_title,review_date,product_ID,reviewer_ID,ai_generated,generated_score
1.0,2.0,i could use the item only for 1 time then the belt burned. i do not recommend anyone to buy this item.,don't buy this item,2016-12-22,17305,4325276,0,0.4941683865773963
1.0,0.0,"Bought these for my eureka airspeed one, on Apr 1. They arrived Apr 3, both snapped inside of my machine within SECONDS of use.  In my photos,  you can see the package they came in & where they disintegrated into black powder inside my machine.",Cheap belts,2023-06-30,17305,2908896,0,0.3154698862838961
5.0,0.0,there belts,great,2023-06-04,17305,1283618,0,0.0774792619934769
5.0,0.0,Perfect size belts.,Five Stars,2023-06-03,17305,1285564,0,0.3518319779815106
5.0,18.0,"I bought this for my son in laws birthday. He loves it. He's over 6 feet tall, and it fits him just fine. Best part is, he was willing to give up his worn out recliner he was dragging out for gaming! LoL",Great!,2017-02-16,17448,2623440,0,0.1113736048303753
4.0,15.0,"My son really likes this chair...he loves to sit in it while he plays his PS3...It can roll backwards but only if you want it to...otherwise it stays in place...I think it is very comfortable as well...I would have given it 5 stars if there was more padding...it could be more comfortable with more cushioning but my son hasn't complained, that is my comment as an adult when I sit in it...",Consumer Mom,2016-11-14,17448,5661466,0,0.3662163191967842
5.0,0.0,My husband loves the chair! I've sat in it too and found it super comfortable.,I've sat in it too and found it super comfortable.,2020-04-01,17448,661814,0,0.2616619975416761
5.0,0.0,My son loves this chair.,Five Stars,2020-03-30,17448,429048,0,0.4991723619760122
5.0,0.0,He loves this chair. Did not need a lot of whistles and bells (like speakers). Just wanted a basic gaming chair.,He loves this chair. Did not need a lot ...,2020-03-26,17448,5521576,0,0.3841797648308967
4.0,0.0,10 year old grandson rough on chair.  Only lasted about a year.,Four Stars,2020-03-26,17448,3855816,0,0.378175905676143
5.0,0.0,great buy,Five Stars,2020-03-13,17448,5081581,0,0.4432302173964137
3.0,0.0,"like the arms, but the back of the chair is only well made on the side your back touches, the other side is very flimsy and looks like it will break anytime!  Without speakers on this chair, it is overpriced at $70 (the price when I bought it).  Keep looking unless you under a time crunch, then this chair will do in a pinch.",like the arms,2020-03-03,17448,4518079,0,0.36623298576187
1.0,0.0,"This chair looks identical to the picture. What you don't know is that it has absolutely no padding,  not worth the money.",Not worth the money.,2020-02-02,17448,4749014,0,0.2073148418182637
2.0,0.0,Not what i expected it to be. Great price though.,Great price though,2020-02-01,17448,4689394,0,0.3901874062544456
3.0,2.0,"It's actualy a coin bank......this is not mention in a description!
Other then that it's nice. and I use it as my Greek hat holder.",Nice but......,2017-04-05,17490,2319280,0,0.1514459518737212
4.0,0.0,As pictured,Four Stars,2023-03-06,17490,2229845,0,0.2392372614501045
5.0,0.0,"RECEIVED ITEM JUST AS DESCRIBED, A+++ ALL THE WAY!!!",Five Stars,2023-03-04,17490,13753,0,0.223030826404067
5.0,0.0,coooool,Five Stars,2023-03-01,17490,6049547,0,0.1732821839739787
5.0,0.0,nicely cast and decently painted little skull bank for you to have. if you like skulls and celtic/viking type patterns then this would be a good purchase for you,nicely cast and decently painted little skull bank for you ...,2022-12-02,17490,1821305,0,0.2086019618609239
2.0,0.0,Turned out to be a cheap plastic coin bank. Note slot at top of forehead.  My least favorite skull at my skull collection.,My least favorite skull at my skull collection,2022-10-07,17490,2076760,0,0.2276356118436603
2.0,0.0,"It was supposed to be painted, but mine came plain, with no paint.",Not as advertised,2022-07-24,17490,5343214,0,0.1750691617661755
4.0,0.0,Awesome! But I didn't realize it's a piggybank,Great buy,2022-07-06,17490,3260880,0,0.2729453381702221
2.0,0.0,"They make it look good in the pic, but ts really small, and very cheap and faded. Feels like a hollow Styrofoam material. I about threw it across the room, but my sister wanted it.",They make it look good in the pic,2022-06-30,17490,5860880,0,0.4149662999771063
4.0,0.0,"Colors are not as vivid and precise as the picture would have you believe. Other than that, I love it.",A minor thing,2022-06-27,17490,5267602,0,0.1722609629601307
5.0,0.0,perfect,Five Stars,2019-09-29,18442,1133469,0,0.1992317710999793
5.0,0.0,Love this! Very good quality,Five Stars,2023-01-22,18442,2768122,0,0.0612625933494446
5.0,0.0,Gift for my daughter.  She loves it.,Five Stars,2022-12-26,18442,4504840,0,0.47077205208946
3.0,0.0,Poor quality - The lining of the lunch box ripped at the seam to the zipper. We have used it for about a year but other lunch boxes I have bought have lasted for 5 years rather than just 1 year.,Mediocre Quality,2022-12-25,18442,117206,0,0.1139008454090819
3.0,0.0,smaller than I expected,Three Stars,2022-12-23,18442,4983600,0,0.1114820013924035
5.0,0.0,"Very good material, efficient and serves its purpose well",Five Stars,2022-12-23,18442,2424719,0,0.3804927916445232
4.0,0.0,My daughter is very happy with her new lunchbox. Matches her new backpack. Seems well built. Not sure on durability as school has just started.,My daughter is very happy with her new lunchbox,2022-12-19,18442,279393,0,0.1554589173187902
5.0,0.0,"Yes from ordering online to delivery so fast, to quality and design! I am a happy mom and I have a very happy daughter!!! Thank you ",I am a happy mom and I have a very happy daughter,2022-12-17,18442,1043802,0,0.2864988103596086
5.0,0.0,Luv whish trimming was pink like book bag,Five Stars,2022-12-15,18442,3192791,0,0.0701761311626747
4.0,0.0,good,Four Stars,2022-12-03,18442,4451967,0,0.3671639897091331
5.0,8.0,"I bought this to give as a Christmas gift to a turtle lover. I can't wait until she opens it. It's really beautiful, looks just like the picture. I wish it was a little bigger, but it's a trinket box, so it's not big. The turtle shell opens and can fit two rings like a wedding band and engagement ring. The blue crystals really add to the beauty. The rest of the turtle is very natural looking, I'm very happy with this purchase.",Beautiful,2018-03-15,18534,357572,0,0.2629286810868182
5.0,23.0,"I bought this item as a Christmas present for a friend who loves turtles. It is a very good quality product. Be careful to note the size of it in the description. I failed to do that.. it is very small, about the size of a business card.",Quality Item,2018-02-01,18534,1847316,0,0.499669451694602
5.0,16.0,I purchased this as a gift and am SO HAPPY with it.  It's very nice and well made from what I can tell.  Doesn't look cheap.  I can't wait to give it to the person it was purchased for!,So pretty,2017-10-27,18534,5858748,0,0.4560250688911964
5.0,8.0,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Sea-Turtle-Crystal-Studded-Pewter-Jewelry-Trinket-Box/dp/B004SZC39O/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Sea Turtle Crystal Studded Pewter Jewelry Trinket Box</a>&nbsp;This is a great gift for anyone who loves turtles. It's BEAUTIFUL!!!! I almost can't give it away... may have to order another one for myself!",Perfect for ANY Turtle Lover,2017-09-22,18534,4508337,0,0.2926066209531696
5.0,14.0,I just Love this one..My best friend past away this yr and she had a momma and baby sea turtle tattoo on her foot..I bought it in memory of her...she would absolutely approve!,Too Cute,2017-02-20,18534,4239443,0,0.0254753464198583
3.0,0.0,It was a lot smaller than I expected but it still does its job well if you only need a single or few small pieces of jewelry stored in it,"VERY SMALL, BEWARE",2023-04-08,18534,3971668,0,0.1996810597228649
5.0,0.0,This turtle box is adorable and was a big hit on Christmas Day wth my neighbor who loves turtles.,Five Stars,2023-04-06,18534,3639480,0,0.0895050727856772
5.0,0.0,I got this for my friend for her birthday. It was very pretty and she loved it. Thinking of buying myself one.,It was very pretty and she loved it,2023-03-29,18534,1799081,0,0.2559821060187967
5.0,0.0,Very cute and well made. Just as expected.,Five Stars,2023-03-27,18534,2726936,0,0.2450901235597445
4.0,0.0,Super cute! Bought it for my mom who loves turtles. I was amazed at how well put together it was. Im the kind of person that always finds a flaw in something this cheap but honestly I couldnt.,Super cute! Bought it for my mom who loves ...,2023-03-25,18534,2034286,0,0.4115684168465995
1.0,2.0,"I ordered this as a Xmas gift for a family member.
It never arrived!
How disappointing",poor service,2014-04-18,18649,5001123,0,0.2452130586909426
4.0,2.0,"The Yankee Candle ""Sage and Citrus"" scent is an excellent blend of sage and a touch of lemon-lime.  In my humble opinion, the candle smelled great in the unused condition and has a pleasant aroma when burning.

My only complaint is that the candle could have been a little stronger.  The scent is great but you need to burn the candle a little longer to get the aroma throughout your room or house.

Complaint aside, still a good candle, particularly if you like citrus scents.  Just like other bargain shoppers, however, get the candle while on sale.",A Good Blend of Sage and Citrus,2013-03-29,18649,4723884,0,0.151959185865192
5.0,6.0,"A Wonderful scent, not overpowering.. Reminds one of a earthy Fresh scent after a Spring rain ;)",FRESH & CLEAN scent,2013-03-23,18649,4419246,0,0.4028452502463139
1.0,0.0,Have yet to notice the fragrance in the room.,Not fragrant at all,2023-08-20,18649,82699,0,0.4365412142701738
5.0,0.0,Love this delicate fragrance - lasts a good long time.,Five Stars,2023-08-17,18649,1909326,0,0.1610756823780788
5.0,0.0,"I bought these for my daughter who doesn't like fruity, sweet smells...she loves the sage scent!!",Five Stars,2023-08-16,18649,5624741,0,0.4378144498968787
5.0,0.0,"This is an effective, low-priced, and convenient addition to improve your living space....",Five Stars,2023-08-15,18649,5635464,0,0.4821440542319907
1.0,0.0,"product arrived dried out a waste of my money , I guess you cant be sure of some things on amazon",dont waste your money,2023-08-11,18649,5644469,0,0.1212308153502599
1.0,0.0,Hardly any scent,One Star,2023-08-10,18649,1963900,0,0.4136418069987878
1.0,0.0,"It's hit or miss with these fragrance spheres.  Some have a noticeable smell and others, like this one, do not.  This Sage & Citrus sphere does not smell and I only am able to get some scent from it when I shake it.  Maybe it's defective but I don't know why I'm stuck with it.

A few years ago I purchased a raspberry scent sphere and it had a nice strong smell for at least a month.  I should have stuck with that one.",like this one,2023-08-08,18649,3527729,0,0.4263445688533734
4.0,24.0,"We bought two of these and are very happy with them - especially since they run very quietly.
I would recommend them.
GC",Good little fan - and quiet too,2016-11-17,18955,5017102,0,0.4465145217872925
5.0,0.0,"Very quiet, just what I wanted",Five Stars,2023-09-11,18955,5188574,0,0.3884938601428885
2.0,0.0,Poorly made.  Some areas are assembled slightly bent or off kilter.  The air flow is very mild.,Disappointed,2023-09-11,18955,1835168,0,0.230088569369667
4.0,0.0,Good fan but a little loud for the small size,A little loud,2023-09-10,18955,2429542,0,0.2962814933393463
5.0,0.0,Very handy and small enough to fit on window sills etc,Five Stars,2023-09-09,18955,4541519,0,0.0184275545591024
3.0,0.0,"I like the fan, but it has a little extra vibration noise sometimes.",Three Stars,2023-09-08,18955,1811838,0,0.2125298019139105
4.0,0.0,"So far so good, have used the fan for 2 days and seems to work well. I gave it 4 stars because its not as quiet as some people have said, if you work in a super quiet environment this isn't the fan for you. Also it's only one speed but will get the job done, its about 70 degrees in my office consistently and sometimes you need a fan to cool down.

Over all this fan will take up a 6"" by 6"" space on your desk, not terrible at all.","Good fan with one speed, not as quiet as some have said!",2023-09-08,18955,6122245,0,0.2859178487471177
5.0,0.0,Very nice fan.,Great little fan.,2023-09-08,18955,2855313,0,0.1961828176623418
2.0,0.0,"wasn't the quiet office desk fan I was looking for. It was pretty loud, the whir can be heard from the next room over.","It was pretty loud, the whir can be heard from the ...",2023-09-07,18955,2661480,0,0.2540085543901236
5.0,0.0,"Love it, great for computer desk!",Five Stars,2023-09-05,18955,4742561,0,0.3890122623896933
5.0,4.0,"After researching most of the pro-sumer models on the market, I decided on the 900XLS as it represented all the features (and more) at a fraction of the cost of the more expensive European models.  After using the machine for a few weeks and understanding the nuances of the 900XLS I could not feel better about the purchase decision.  It is truly best in class.",Best value product in the pro-sumer espresso range!,2017-04-13,21174,3368272,0,0.2614183293520947
5.0,9.0,"I did a lot of research before settling on this machine. From the $10k machines on down. I cross referenced Coffee Geek, other review sites, Amazon, Williams Sonoma, others. I wanted something that was professional grade, somewhat idiot proof with the ability to completely manual if I was in the mood. It pulls perfectly every time if you get the grind and the tamp right.

The double boiler is critical if you want to froth simultaneously. The aesthetics are there. It's fast, pretty and very reasonably priced for what it is. Ive been using it for a couple months now and have no complaints  - I would buy it again.

I also recommend the Breville Smart Grinder. I've bought it for others as well (who also rave about it) and use it a lot for both espresso and drip. Breville is doing a pretty awesome job these days.",It's pretty much perfect.,2017-04-11,21174,4691213,0,0.0987135322267854
5.0,42.0,"My heart was set on a Rocket. I decided to try the Breville even though it didn't have the E61 group head nor the proven track record of quality. The group head is controlled by an element rather than the Rocket's mechanical E61 approach. I shy away from Breville because their products aren't great quality, but this machine is very well thought out:

Pros:
the drip tray tells you when it's time to empty so you don't accidentally overflow it; the tamp stores nicely with a magnetic insert; the choice between manual and the automatic volume buttons make pulling the shot easy; the PID temperature control on the group head lets me choose brew temp almost on the fly; the pressure gauge helps me adjust my grind and tamp; the lever action steam wand is much easier to use than a round knob; there is a wheel that drops down beneath the drip tray to make it easy to maneuver the machine on the counter; the water tank will overflow into the drip tray if you overfill; you can pour water from the boiler with the left knob (no lever, though not needed) for Americanos; you can program the machine to turn on at a specified time in the morning; you can pop up the lid in the front if you want to fill the water tank from the front rather than always needing to turn the machine to access the tank; the steel casing is easy to clean (though it shows finger prints); it is stable enough that the machine doesn't turn when you twist the portafilter in; the dual boiler for the steam wand makes milk frothing easy and quick; overall spacing and placement of controls works well; heats up fast, I can pull as many shots as I want with this machine, it can easily handle your dinner guests.

Cons:
It's not as pretty as the Rockets and some other machines; Brushed steel housing shows finger prints; 57mm [58mm: correction by Greg in comments] portafilter (no naked filter available yet); tamp is plastic and metal (though it works fine); Breville's poor quality history [Greg in the comments said he's been happy with Breville quality]; requires service every 4-5 years because you can't back flush [can't descale: correction by Greg in comments] it yourself (though, it's dual boiler rather than heat exchange so you have the option to use distilled water so you can cut down on mineral deposits); Noisy vibration pump (though, rotaries are a huge price increase); Did I mention it's Breville?

Grinder Requirements:
The machine requires a good grinder to get the most out of it. I have a step-less Mazzer Mini (apprx $500). Because of grinder quality I am able to dial in my shots to the exact extraction time. If you used a lower quality grinder you might have a hard time getting grind just right. The only reason I mention these grinders and their prices is to reinforce the fact that espresso machines are limited by grind quality. Uneven grinds are no problem with drip coffee but it will cause variations in espresso quality.

Summary:
I've decided to keep this machine rather than getting the Rocket. It saved me $1000 and I don't expect to keep it longer than 5 years. In addition, the automatic and manual shot buttons are convenient. With a Rocket you only have manual. Another con on the Rocket is that it you need to use a power cord timer if you want to start it at a certain time in the morning so it has a chance to heat up. The built in Breville timer takes care of that for you.

This Breville vs the Rancilio Silvia:
Would I personally recommend spending an extra $500 to get this machine rather than a Rancilio Silvia? Yes. This machine is larger than the Silvia, but it has a built in PID and pressure gauge. To get a PID installed on a Silvia will cost a minimum of $250 and you still won't have the pressure gauge or any of the automation features. The extra $500 in this case is worth every penny (provided the Breville PID works, of course).

=== Update 1/5/12 ===

According to Seattle Coffee Gear, Breville will be offering a bottomless portafilter for this machine in early 2012. Keep watch!

=== Update 3/20/12 ===

1) Purchased naked portafilter from Breville. Great learning tool. And it's messy when you mess up your shot preparation. Of course, that reinforces the learning experience.

2) Took a 2hr espresso class with Cole McBride at Visions Espresso in Seattle today. Learned I've been sloppy about dosing my shots and that it actually matters. Now I weigh my shots to help me correct grinder adjustment and consistency. I also learned to avoid some bad habits. If you live in an area where you can take a class I think it's definitely worth it. If you're in and around Seattle call Cole at Visions to get his class schedule.",Excellent Value: Capable of Perfect Espresso and Easy to use,2023-04-01,21174,525932,1,0.5656198670542131
5.0,4.0,"Wow! Very impressed! Before when you heard Breville and espresso machine in the same sentance you would run in the other direction. No offense to Breville, the prior machines look amazing, unfortunently they have cheap thermoblocks inside of them with no way to regulate temperature or pressure.

That's all changed with the dual boiler...no thermoblocks here, just two fully independent stainless steel boilers, PID controlled group head and brew boiler, OPV, and more. A feature set unheard of in the ~$1k price range.

My ONLY ""issue"" with the machine was the non-calibrated OPV. Like many others have reported, the OPV was not set correctly on some of the early machines and brew pressure was pegging the gauge at 13. It's an easy enough fix, just 4 screws and some tinkering.

OPV adjusted and I'm pulling PERFECT ~30 second shots. So good I can't tell the difference between shots from a $10k Famea E61 Legend at my local coffee bar.

If you're used to the steam power from massive 2+ liter machines, you may find the Breville too slow in the steam department. It takes me about a minute and a half to steam 12oz of milk (video on YouTube). Although since it's a double boiler, you can brew while steaming.  When you get your programmed buttons dialed in, you can start brewing when the milk is around 100* and you'll have a perfect latte in under 2 minutes.",Breville actually pulled it off!,2023-08-30,21174,5566368,1,0.5537508648525682
2.0,15.0,"I used this machine 2-3x/day and have gone through 3 in the past few years.  The first 2 were replaced with an upgraded version easily by Breville since this machine was relatively new to the market and they admited still had bugs to work out.  This week the pressure head to the wand cracked and the warranty does not extend, even when a unit is replaced, so now I'm stuck with a $400 repair bill.  When working I love this machine, but Breville hasn't gotten them down yet and don't plan to sink any more money into it.
I use only filtered water, replace the filter monthly, de-scale and clean when the alert pops up, not sure what could have prevented this other than better quality machine.",Years Later,2017-02-26,21174,3958294,0,0.3066939470195755
5.0,133.0,"Well, quite a bit judging from the latest espresso effort from Breville. Since I love espresso, this is going to be a lengthy review. My apologies.

If you would rather not read all my ramblings, the bottom line is this is a great consumer-level machine with some ""prosumer"" features. It is very user friendly and has an abundance of well thought-out convenience touches. My concerns are that it has to be professionally serviced every 4-5 years and that it lacks a proven track record regarding reliability. I think it's a good match for someone who wants a feature-rich machine that offers ease-of-use automation, but also the ability to take a hands-on approach should one desire. The brand name won't impress the ""serious"" espresso crowd, but it hits the mark where it counts - tasty espresso.

Full review:
Breville is one of my favorite small appliance companies since they spend a lot of time on the little things that make a difference when using their products. However, when it comes to espresso, I've not been satisfied with their products (I've tried their die-cast espresso machine and the Modena). Decent looks, decent price, but mediocre performance.

Their so-so past espresso efforts, plus the fact that they are a general kitchen appliance maker, never earned Breville much love among the ""serious"" espresso crowd. Their view is: want a juicer or toaster oven? Go for a Breville. Want an espresso machine? Go for one made in Italy.

Breville has made a big effort to change that perception with this machine. It is packed with features seen on prosumer-level machines: a PID (which allows precise temperature control), a heated group head, the ability to tweak a wide range of settings, and even a timer for start-up and shut-down. For me it's the best of both worlds - I can play with the settings when I feel so inclined, or just push a button when I want an espresso RIGHT NOW.

A big change from past models is the dual boiler setup. This means there is one boiler dedicated to brewing, and another dedicated for steaming milk. The benefits include the ability to steam and brew at the same time, faster recovery time, and more consistent temperature. According to Breville, the water comes into the steam boiler first, then goes to the brew boiler so you don't get a big influx of cold water that drops the temperature.

Other nice features include an automated cleaning cycle (more on that later) and a hot water dispenser. Little helpful touches abound, such as a cubby behind the drip tray to hold cleaning supplies and a wheel that pops up to help move the machine when you need to get to the back of the unit. It's indicative of the thought that Breville puts into their designs - clearly the people who design these products actually use them as well.

The overall design is similar to many of their other appliances. It looks like a Breville, with lit buttons and nicely shaped stainless throughout. Plastic, when used, looks and feels high quality. Very sleek looking, but to my eye it lacks the beauty of the high-end Italian machines. I'd say it's ""handsome"" rather than ""gorgeous.""

I paired this initially with a Breville Smart Grinder, but was not pleased with the results. I couldn't get the grind fine enough (I'm using the non-pressurized basket). It's important to note that I have NOT modified my grinder with the shims. If you get the shim kit (free from Breville) their Smart Grinder should be an OK choice. I had much better results with a Baratza Vario grinder. Remember, a great espresso starts with the grinder - don't bother spending good money on a machine unless you also budget for a good grinder.

After only a few failed experiments I was turning out very nice shots. Granted, you can get great shots from a much less expensive machine, but the Breville saves you from having to temperature surf or worry about other such variables. All you have to do is concentrate on the grind, dose and tamp.

My only quibble regarding shots was that occasionally the puck stuck to the shower screen. It's easy to dislodge (gently nudge it with your finger and it pops off) but was irritating. Nice dry puck.

The tamper included with the machine is OK. It has a standard 58mm portafilter so a third-party tamper is easy to get (my Rattleware 58mm worked great).

Steaming prowess seems quite good. I can't give you a detailed description of how a latte tastes since the idea of adding milk to espresso makes me cringe. But I had no problems foaming milk, and the results were judged excellent by friends who are willing to drink what I term milk-tainted espresso. The fact that I had no problems foaming milk speaks highly of how easy this machine is to use, since I lack much time using a steam wand. The steam control knob is graduated so you can easily change the steam volume; there is a nice plastic grip on the wand to prevent burned fingers; the wand has a ball joint for flexibility; and the steam itself is very dry. It does not have a double-insulated wand, so you have to make sure you clean it well after use or the milk bakes on (found that out the hard way).

The tanks are stainless steel. Any respectable espresso geek would sneer at that since copper or brass are preferred for holding uniform temperatures. But with the PID control and an heated group head, temperature fluctuations are nil. I don't see the tank material to be an issue at all.

The machine comes with  4 baskets (single and double in both pressurized and non-pressurized) plus a whole host of goodies including a frothing jug (and a rather nice one at that) and the cleaning supplies. The manual is clear, easy to understand, and a provides a great deal of helpful information to step you through the program options.

Now the bad parts. Let's start with cleaning. On the plus side, it offers an automated backflush system that is easy as pie to use - basically just push a button. It comes with a rubber insert to create a blind portafilter and 2 cleaning tablets. It will prompt you to run a cleaning cycle after roughly 200 shots, but you can also run it on-demand.

They also include enough water filters for one year (2 month replacement cycle). Filters cost $30 for a 6-pack at the Breville site (could not find them yet on Amazon). The other regular replacement item would be the group head gasket, as in all espresso machines. It is not yet available on the Breville site.

What concerns me is that you cannot - repeat CANNOT - descale this machine yourself. They state it has to be professionally descaled. The following quote is from the support section on the Breville website:

""To ensure a long life of optimal brewing and steaming performance, it is important the machine is serviced by an authorized Breville service agent when the `SERVICE' prompt scrolls across the LCD screen. The `SERVICE' prompt will appear after 6,000 cycles - approximately 4-5 years of regular use in a domestic environment. The frequency of this prompt will depend on your frequency of use.""

I emailed Breville to find out the cost of the service and was told it would run $60 to $100. There are only a few service centers, however, and none anywhere near me. So that means boxing it up and shipping, which will add to the cost and trouble.

I don't care for that at all. I don't have confidence that the filters will reduce the scale to the point where it doesn't need to be removed for 3-4 years. Scale is an unavoidable issue in any machine that heats water. Having to pack up the machine and send it in for a ""professional"" descaling is going to be really irksome not only in terms of cost, but also in terms of potential shipping damage.

That's a big issue that you need to be willing to deal with should you buy this. I'd suggest checking with Breville to see if there is a service center near you before purchasing.

The other issue that nags at me is reliability. There's a lot of electronics in this puppy, and electronics have a way of needing expensive repairs. Plus, the guts of the machine (from pictures I've seen of tear-downs) is loaded with plastic rather than metal. The warranty is only 1 year. I would be more comfortable with at least a 3 year warranty given the price point of the unit. A 3+ year warranty tells me the manufacturer is confident that the unit will last. One year makes me a bit apprehensive.

Both those concerns tempted me to drop the rating, but I'm going to stick with 5 stars since it works well (right now at least), yields great shots, is easy to use, and was thoughtfully designed. Add those up and you get 5 stars in my book. I'll revise the rating down the road should problems occur.

I would rank this as one of the top choices in the $1000 to $1500 segment of the market. (I'd suggest the Gaggia Classic for the sub-$500 segment, the Crossland CC-1 or the Silvia for the $500 to $1000 segment; and the Rocket Giotto or the Quick Mill Andreja the $1,500+ segment. I'm also VERY impressed with the Breville Infuser, which is the baby brother of the double boiler. It's a great value machine, and I compared it to the double boiler in my review:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Breville-BES840XL-the-Infuser-Espresso-Machine/dp/B0089SSOR6/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Breville BES840XL the Infuser Espresso Machine</a>). You get a lot of machine for your money and, if paired with a little practice and a good grinder, you can pull some very, very nice shots. Just don't put milk in them, OK?",What do Australians know about espresso?,2023-08-20,21174,1861763,1,0.842920218137409
